nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.953562736511230469e+00,2.942190170288085938e+00,2.935367107391357422e+00,2.930809497833251953e+00,2.927641391754150391e+00,2.924699068069458008e+00,2.922777652740478516e+00,2.921203374862670898e+00,2.920171499252319336e+00,2.919728040695190430e+00,2.919284582138061523e+00,2.919672012329101562e+00,2.920220851898193359e+00,2.921045780181884766e+00,2.923033952713012695e+00,2.925052881240844727e+00,2.927147388458251953e+00,2.929720878601074219e+00,2.932568073272705078e+00,2.935129404067993164e+00,2.937201976776123047e+00,2.938560724258422852e+00,2.939831256866455078e+00,2.941103219985961914e+00,2.942456960678100586e+00,2.944264411926269531e+00,2.946146249771118164e+00,2.948751449584960938e+00,2.951690673828125000e+00,2.955340623855590820e+00,2.959262847900390625e+00,2.963393688201904297e+00,2.968322038650512695e+00,2.973846435546875000e+00,2.981541633605957031e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.954126834869384766e+00,2.942851781845092773e+00,2.935772657394409180e+00,2.930646181106567383e+00,2.927616357803344727e+00,2.924754619598388672e+00,2.923308372497558594e+00,2.921841621398925781e+00,2.920985937118530273e+00,2.920751571655273438e+00,2.920651674270629883e+00,2.921321630477905273e+00,2.921992301940917969e+00,2.923442840576171875e+00,2.925449609756469727e+00,2.927504777908325195e+00,2.929422378540039062e+00,2.932982206344604492e+00,2.936748504638671875e+00,2.939742326736450195e+00,2.942402124404907227e+00,2.945259571075439453e+00,2.947228670120239258e+00,2.948995351791381836e+00,2.950911521911621094e+00,2.952433109283447266e+00,2.954040050506591797e+00,2.956423044204711914e+00,2.958951950073242188e+00,2.962181091308593750e+00,2.965627908706665039e+00,2.969344854354858398e+00,2.973965883255004883e+00,2.979822874069213867e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.954663753509521484e+00,2.943233251571655273e+00,2.936089277267456055e+00,2.930299043655395508e+00,2.927425146102905273e+00,2.924617052078247070e+00,2.923382997512817383e+00,2.922154903411865234e+00,2.922140121459960938e+00,2.922153949737548828e+00,2.922244071960449219e+00,2.922809362411499023e+00,2.923275232315063477e+00,2.925192356109619141e+00,2.927498102188110352e+00,2.929711341857910156e+00,2.932202577590942383e+00,2.935721158981323242e+00,2.939894199371337891e+00,2.944106340408325195e+00,2.948532342910766602e+00,2.951509952545166016e+00,2.954127073287963867e+00,2.957285881042480469e+00,2.960092306137084961e+00,2.961859703063964844e+00,2.963956117630004883e+00,2.966252326965332031e+00,2.968775987625122070e+00,2.971352577209472656e+00,2.974867582321166992e+00,2.978349447250366211e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.988878011703491211e+00,2.953243970870971680e+00,2.942331552505493164e+00,2.935215473175048828e+00,2.930067539215087891e+00,2.927159309387207031e+00,2.924535036087036133e+00,2.923314809799194336e+00,2.922105789184570312e+00,2.922358751296997070e+00,2.922668695449829102e+00,2.923236370086669922e+00,2.924059867858886719e+00,2.924599647521972656e+00,2.926861524581909180e+00,2.929069042205810547e+00,2.931313037872314453e+00,2.934618949890136719e+00,2.938765525817871094e+00,2.943295001983642578e+00,2.947669982910156250e+00,2.952555418014526367e+00,2.957010030746459961e+00,2.961267948150634766e+00,2.965576887130737305e+00,2.969588756561279297e+00,2.973805665969848633e+00,2.976883649826049805e+00,2.982592344284057617e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.979822158813476562e+00,2.951203823089599609e+00,2.940456390380859375e+00,2.933643579483032227e+00,2.928850650787353516e+00,2.926186561584472656e+00,2.924067497253417969e+00,2.923137426376342773e+00,2.922235250473022461e+00,2.922436714172363281e+00,2.922626495361328125e+00,2.923391580581665039e+00,2.924391746520996094e+00,2.925981998443603516e+00,2.928424358367919922e+00,2.930630922317504883e+00,2.932779312133789062e+00,2.936478614807128906e+00,2.941131114959716797e+00,2.946228027343750000e+00,2.951513767242431641e+00,2.956245422363281250e+00,2.961601734161376953e+00,2.967620849609375000e+00,2.978024005889892578e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.974947214126586914e+00,2.947762489318847656e+00,2.938241720199584961e+00,2.932019233703613281e+00,2.927634716033935547e+00,2.924963235855102539e+00,2.923114299774169922e+00,2.922162294387817383e+00,2.921553611755371094e+00,2.922017812728881836e+00,2.922492980957031250e+00,2.923863410949707031e+00,2.925056219100952148e+00,2.926998853683471680e+00,2.929371118545532227e+00,2.931807041168212891e+00,2.934474945068359375e+00,2.938140392303466797e+00,2.942795038223266602e+00,2.947938919067382812e+00,2.953587055206298828e+00,2.960403919219970703e+00,2.966165781021118164e+00,2.977268934249877930e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.964884042739868164e+00,2.945167779922485352e+00,2.935991287231445312e+00,2.930303335189819336e+00,2.926410913467407227e+00,2.923736810684204102e+00,2.922115325927734375e+00,2.921055316925048828e+00,2.920725107192993164e+00,2.921039342880249023e+00,2.921790361404418945e+00,2.923663616180419922e+00,2.925539255142211914e+00,2.927808284759521484e+00,2.930063009262084961e+00,2.932592630386352539e+00,2.935754060745239258e+00,2.939779281616210938e+00,2.944252490997314453e+00,2.949795961380004883e+00,2.955524444580078125e+00,2.962598085403442383e+00,2.970418453216552734e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.990855932235717773e+00,2.955899953842163086e+00,2.941864967346191406e+00,2.933328390121459961e+00,2.927638053894042969e+00,2.924341917037963867e+00,2.921552419662475586e+00,2.920325994491577148e+00,2.919503450393676758e+00,2.919467449188232422e+00,2.919861793518066406e+00,2.921103477478027344e+00,2.923039197921752930e+00,2.925322771072387695e+00,2.928178787231445312e+00,2.930814981460571289e+00,2.933484077453613281e+00,2.936986923217773438e+00,2.941166162490844727e+00,2.945664882659912109e+00,2.951449394226074219e+00,2.957614898681640625e+00,2.964847326278686523e+00,2.974665403366088867e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.978113889694213867e+00,2.950498580932617188e+00,2.938378572463989258e+00,2.930667877197265625e+00,2.924962282180786133e+00,2.921980857849121094e+00,2.918885707855224609e+00,2.918037652969360352e+00,2.917116641998291016e+00,2.917134284973144531e+00,2.917646169662475586e+00,2.919983625411987305e+00,2.922432184219360352e+00,2.925286293029785156e+00,2.928328037261962891e+00,2.931126594543457031e+00,2.934096574783325195e+00,2.938257217407226562e+00,2.942418575286865234e+00,2.947106361389160156e+00,2.952587127685546875e+00,2.959542274475097656e+00,2.967651367187500000e+00,2.979154348373413086e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.967102766036987305e+00,2.944632291793823242e+00,2.934570074081420898e+00,2.927542686462402344e+00,2.921995878219604492e+00,2.918835639953613281e+00,2.916366100311279297e+00,2.915608644485473633e+00,2.915003776550292969e+00,2.914980173110961914e+00,2.915939807891845703e+00,2.918315887451171875e+00,2.920872449874877930e+00,2.924706220626831055e+00,2.928477287292480469e+00,2.931406974792480469e+00,2.934527397155761719e+00,2.938757419586181641e+00,2.943365812301635742e+00,2.948218584060668945e+00,2.953773021697998047e+00,2.961518764495849609e+00,2.970612525939941406e+00,2.982282638549804688e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.988270282745361328e+00,2.955177783966064453e+00,2.938912153244018555e+00,2.928426027297973633e+00,2.922236919403076172e+00,2.917723178863525391e+00,2.914789676666259766e+00,2.912921667098999023e+00,2.912035942077636719e+00,2.911323785781860352e+00,2.911657571792602539e+00,2.913739919662475586e+00,2.916671752929687500e+00,2.919752359390258789e+00,2.923512935638427734e+00,2.927513837814331055e+00,2.931320905685424805e+00,2.934998512268066406e+00,2.939159393310546875e+00,2.943890810012817383e+00,2.949282407760620117e+00,2.955509901046752930e+00,2.964147806167602539e+00,2.974893569946289062e+00,2.996994495391845703e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.987346887588500977e+00,nan,nan,2.929991722106933594e+00,2.923800945281982422e+00,2.917636394500732422e+00,2.912322044372558594e+00,2.907693386077880859e+00,2.902823925018310547e+00,2.900168418884277344e+00,2.899470329284667969e+00,2.898998022079467773e+00,2.898525714874267578e+00,2.900485754013061523e+00,2.902914762496948242e+00,2.913558721542358398e+00,2.917911291122436523e+00,2.922343254089355469e+00,2.926336288452148438e+00,2.930246114730834961e+00,2.935032844543457031e+00,2.939583301544189453e+00,2.944482088088989258e+00,2.950367450714111328e+00,2.957090854644775391e+00,2.967084169387817383e+00,2.979292631149291992e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.979056835174560547e+00,2.949062108993530273e+00,2.936577320098876953e+00,2.927318572998046875e+00,2.921228885650634766e+00,2.915164232254028320e+00,2.909800529479980469e+00,2.905352830886840820e+00,2.900918006896972656e+00,2.896831750869750977e+00,2.895917654037475586e+00,2.895046710968017578e+00,2.894176244735717773e+00,2.893306493759155273e+00,2.894877672195434570e+00,2.897232294082641602e+00,2.899589538574218750e+00,2.901913642883300781e+00,2.904759168624877930e+00,2.910081624984741211e+00,2.929881095886230469e+00,2.934829473495483398e+00,2.939779758453369141e+00,2.945367574691772461e+00,2.951572895050048828e+00,2.958922386169433594e+00,2.970260620117187500e+00,2.986762046813964844e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.972198247909545898e+00,2.951795578002929688e+00,2.938656568527221680e+00,2.925930976867675781e+00,2.919946670532226562e+00,2.912962198257446289e+00,2.905773878097534180e+00,2.901870727539062500e+00,2.898452758789062500e+00,2.895043134689331055e+00,2.892468452453613281e+00,2.891404390335083008e+00,2.890172958374023438e+00,2.888804197311401367e+00,2.887389421463012695e+00,2.888155698776245117e+00,2.890892028808593750e+00,2.893877983093261719e+00,2.896295070648193359e+00,2.898715734481811523e+00,2.903419494628906250e+00,2.909173011779785156e+00,2.914253234863281250e+00,2.920055627822875977e+00,2.946169614791870117e+00,2.953021049499511719e+00,2.961260795593261719e+00,2.973432302474975586e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.963095188140869141e+00,2.941390275955200195e+00,2.925257682800292969e+00,2.917462587356567383e+00,2.909723281860351562e+00,2.902577638626098633e+00,2.897951126098632812e+00,2.894598960876464844e+00,2.891254663467407227e+00,2.888720035552978516e+00,2.886567115783691406e+00,2.885201454162597656e+00,2.883778810501098633e+00,2.882339239120483398e+00,2.880810022354125977e+00,2.880302906036376953e+00,2.883219718933105469e+00,2.885672330856323242e+00,2.888128757476806641e+00,2.891072034835815430e+00,2.895218133926391602e+00,2.902250766754150391e+00,2.908237457275390625e+00,2.914249181747436523e+00,2.921293020248413086e+00,2.928197622299194336e+00,2.937405586242675781e+00,2.977742195129394531e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.983035802841186523e+00,2.950925827026367188e+00,2.929913520812988281e+00,2.914302349090576172e+00,2.906579494476318359e+00,2.899869441986083984e+00,2.894246816635131836e+00,2.890115976333618164e+00,2.887600183486938477e+00,2.884863615036010742e+00,2.882099390029907227e+00,2.878990173339843750e+00,2.877018928527832031e+00,2.875050306320190430e+00,2.873301506042480469e+00,2.872354269027709961e+00,2.871748924255371094e+00,2.873049497604370117e+00,2.874351501464843750e+00,2.876977443695068359e+00,2.880360603332519531e+00,2.883989095687866211e+00,2.892281532287597656e+00,2.899120330810546875e+00,2.906609296798706055e+00,2.913646221160888672e+00,2.925104856491088867e+00,2.932027339935302734e+00,2.945089817047119141e+00,2.958611249923706055e+00,2.998081207275390625e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.976028442382812500e+00,2.940064668655395508e+00,2.917752981185913086e+00,2.903442859649658203e+00,2.897166252136230469e+00,2.892149448394775391e+00,2.887386322021484375e+00,2.882191181182861328e+00,2.879431962966918945e+00,2.876677989959716797e+00,2.873233318328857422e+00,2.869659423828125000e+00,2.867355585098266602e+00,2.866253614425659180e+00,2.865310907363891602e+00,2.864368915557861328e+00,2.863370895385742188e+00,2.864593029022216797e+00,2.865929841995239258e+00,2.867225408554077148e+00,2.868521690368652344e+00,2.870292425155639648e+00,2.878172397613525391e+00,2.887693166732788086e+00,2.896081924438476562e+00,2.903316259384155273e+00,2.916408061981201172e+00,2.927051305770874023e+00,2.940526485443115234e+00,2.954855680465698242e+00,2.981737852096557617e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.996885776519775391e+00,2.962165117263793945e+00,2.929112672805786133e+00,2.905400753021240234e+00,2.895588397979736328e+00,2.890957832336425781e+00,2.886342287063598633e+00,2.880342006683349609e+00,2.874020814895629883e+00,2.871227741241455078e+00,2.867658853530883789e+00,2.864377021789550781e+00,2.861451625823974609e+00,2.859229564666748047e+00,2.858289241790771484e+00,2.857349872589111328e+00,2.856410503387451172e+00,2.854682207107543945e+00,2.854834079742431641e+00,2.856215238571166992e+00,2.857597827911376953e+00,2.858981609344482422e+00,2.859331369400024414e+00,2.862052917480468750e+00,2.872378587722778320e+00,2.882248401641845703e+00,2.891029596328735352e+00,2.904696226119995117e+00,2.920431852340698242e+00,2.932251453399658203e+00,2.951378583908081055e+00,2.969764471054077148e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.990750789642333984e+00,2.939430475234985352e+00,2.916664361953735352e+00,2.898839950561523438e+00,2.889767408370971680e+00,2.885155439376831055e+00,2.880163669586181641e+00,2.873332262039184570e+00,2.866902828216552734e+00,2.863331079483032227e+00,2.860407590866088867e+00,2.857489824295043945e+00,2.854419469833374023e+00,2.851299285888671875e+00,2.850364208221435547e+00,2.849429845809936523e+00,2.847854137420654297e+00,2.846046209335327148e+00,2.845141410827636719e+00,2.846513271331787109e+00,2.847516775131225586e+00,2.847421407699584961e+00,2.847325801849365234e+00,2.848374366760253906e+00,2.855294942855834961e+00,2.865067958831787109e+00,2.876688957214355469e+00,2.888164520263671875e+00,2.908551692962646484e+00,2.924267768859863281e+00,2.939213514328002930e+00,2.963093996047973633e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.984581232070922852e+00,2.928015232086181641e+00,2.907293558120727539e+00,2.895136833190917969e+00,2.884944438934326172e+00,2.879376173019409180e+00,2.873154640197753906e+00,2.867169380187988281e+00,2.861440181732177734e+00,2.856449127197265625e+00,2.853539466857910156e+00,2.850636005401611328e+00,2.847377777099609375e+00,2.844083070755004883e+00,2.842483043670654297e+00,2.841058492660522461e+00,2.839259147644042969e+00,2.837461948394775391e+00,2.835667133331298828e+00,2.835704803466796875e+00,2.835681200027465820e+00,2.835846900939941406e+00,2.836012601852416992e+00,2.836178302764892578e+00,2.841681241989135742e+00,2.848568916320800781e+00,2.857491493225097656e+00,2.870805978775024414e+00,2.888219356536865234e+00,2.912417173385620117e+00,2.928113937377929688e+00,2.957388639450073242e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.976350784301757812e+00,2.918746709823608398e+00,2.901681661605834961e+00,2.891443252563476562e+00,2.881276607513427734e+00,2.873135328292846680e+00,2.867435693740844727e+00,2.861758708953857422e+00,2.855990648269653320e+00,2.850026369094848633e+00,2.846704006195068359e+00,2.843657016754150391e+00,2.840370655059814453e+00,2.837092161178588867e+00,2.834669828414916992e+00,2.833518981933593750e+00,2.832368850708007812e+00,2.831219673156738281e+00,2.829965591430664062e+00,2.829270839691162109e+00,2.829350471496582031e+00,2.829515457153320312e+00,2.829680442810058594e+00,2.829845428466796875e+00,2.833385467529296875e+00,2.837496519088745117e+00,2.841874361038208008e+00,2.849954605102539062e+00,2.870372772216796875e+00,2.888274431228637695e+00,2.916246891021728516e+00,2.933100223541259766e+00,2.980971813201904297e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.970493078231811523e+00,2.909608602523803711e+00,2.897971391677856445e+00,2.887493610382080078e+00,2.876927614212036133e+00,2.868085622787475586e+00,2.862024068832397461e+00,2.856368303298950195e+00,2.850562334060668945e+00,2.844620227813720703e+00,2.839901685714721680e+00,2.836668014526367188e+00,2.834152460098266602e+00,2.831737041473388672e+00,2.829377889633178711e+00,2.828231334686279297e+00,2.827085256576538086e+00,2.825940608978271484e+00,2.824552297592163086e+00,2.823609828948974609e+00,2.823227167129516602e+00,2.823212146759033203e+00,2.823376655578613281e+00,2.823540687561035156e+00,2.826701641082763672e+00,2.830793380737304688e+00,2.834897041320800781e+00,2.839012622833251953e+00,2.846573591232299805e+00,2.869447708129882812e+00,2.888329267501831055e+00,2.921097993850708008e+00,2.952955961227416992e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.934810638427734375e+00,2.904165267944335938e+00,2.893273353576660156e+00,2.882665395736694336e+00,2.873014926910400391e+00,2.864438056945800781e+00,2.856632709503173828e+00,2.850998163223266602e+00,2.845154285430908203e+00,2.839234828948974609e+00,2.834337472915649414e+00,2.831668138504028320e+00,2.829257011413574219e+00,2.826849699020385742e+00,2.824446678161621094e+00,2.822962999343872070e+00,2.821821451187133789e+00,2.820597648620605469e+00,2.819159746170043945e+00,2.817971229553222656e+00,2.817590236663818359e+00,2.817209482192993164e+00,2.817100286483764648e+00,2.817264080047607422e+00,2.820049047470092773e+00,2.824121713638305664e+00,2.827677726745605469e+00,2.829895734786987305e+00,2.834306716918945312e+00,2.846930503845214844e+00,2.868523120880126953e+00,2.892707347869873047e+00,2.926401138305664062e+00,2.975960254669189453e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.927896261215209961e+00,2.901435136795043945e+00,2.888426065444946289e+00,2.877961158752441406e+00,2.869354963302612305e+00,2.860800266265869141e+00,2.852296113967895508e+00,2.845648288726806641e+00,2.839766740798950195e+00,2.835134983062744141e+00,2.830636978149414062e+00,2.827005386352539062e+00,2.824388265609741211e+00,2.821979045867919922e+00,2.819584369659423828e+00,2.817714452743530273e+00,2.816577196121215820e+00,2.815220117568969727e+00,2.813787937164306641e+00,2.812356948852539062e+00,2.811975955963134766e+00,2.811596632003784180e+00,2.811217308044433594e+00,2.811015129089355469e+00,2.813427925109863281e+00,2.816361427307128906e+00,2.818561792373657227e+00,2.820765733718872070e+00,2.823025226593017578e+00,2.835548400878906250e+00,2.848183155059814453e+00,2.867599248886108398e+00,2.901243448257446289e+00,2.931723833084106445e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.919929742813110352e+00,2.898710012435913086e+00,2.884006261825561523e+00,2.874289035797119141e+00,2.865704536437988281e+00,2.857171535491943359e+00,2.848689079284667969e+00,2.840455770492553711e+00,2.835932731628417969e+00,2.831432342529296875e+00,2.826946258544921875e+00,2.822474002838134766e+00,2.819843530654907227e+00,2.817239522933959961e+00,2.814738750457763672e+00,2.812485456466674805e+00,2.811291217803955078e+00,2.809863090515136719e+00,2.808436155319213867e+00,2.807010889053344727e+00,2.806384086608886719e+00,2.806041240692138672e+00,2.805895090103149414e+00,2.805749177932739258e+00,2.806370496749877930e+00,2.807869434356689453e+00,2.809504747390747070e+00,2.811694383621215820e+00,2.813887119293212891e+00,2.824257373809814453e+00,2.836791276931762695e+00,2.849266290664672852e+00,2.871140956878662109e+00,2.909539461135864258e+00,2.966897487640380859e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.910816907882690430e+00,2.895989894866943359e+00,2.880570411682128906e+00,2.869762659072875977e+00,2.861145734786987305e+00,2.852580547332763672e+00,2.844066381454467773e+00,2.837725162506103516e+00,2.832435607910156250e+00,2.827739238739013672e+00,2.823264837265014648e+00,2.818804502487182617e+00,2.815313816070556641e+00,2.812717914581298828e+00,2.810127019882202148e+00,2.807540893554687500e+00,2.805991888046264648e+00,2.805010557174682617e+00,2.804030179977416992e+00,2.803050279617309570e+00,2.802585363388061523e+00,2.802447080612182617e+00,2.802301406860351562e+00,2.802155971527099609e+00,2.802515268325805664e+00,2.804010152816772461e+00,2.805506706237792969e+00,2.807004690170288086e+00,2.808540344238281250e+00,2.812757730484008789e+00,2.822995662689208984e+00,2.835127830505371094e+00,2.852962970733642578e+00,2.874892711639404297e+00,2.916869401931762695e+00,2.978362560272216797e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.908073902130126953e+00,2.892495632171630859e+00,2.877859592437744141e+00,2.866637706756591797e+00,2.856475353240966797e+00,2.847937822341918945e+00,2.840765714645385742e+00,2.835023641586303711e+00,2.829304695129394531e+00,2.824460744857788086e+00,2.819790363311767578e+00,2.815144300460815430e+00,2.810798406600952148e+00,2.808211088180541992e+00,2.805958747863769531e+00,2.804180622100830078e+00,2.802569389343261719e+00,2.801513910293579102e+00,2.800535917282104492e+00,2.799558401107788086e+00,2.798933744430541992e+00,2.798853874206542969e+00,2.798716783523559570e+00,2.798571586608886719e+00,2.798671007156372070e+00,2.800161600112915039e+00,2.801654100418090820e+00,2.803158283233642578e+00,2.804786920547485352e+00,2.808495283126831055e+00,2.814125776290893555e+00,2.821129083633422852e+00,2.835750102996826172e+00,2.856503248214721680e+00,2.882122516632080078e+00,2.932332992553710938e+00,2.990894079208374023e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
